intended_num_agents,intended_recipe,intention,model_num_agents,model_recipe,model_run,design_congruent,seed,timesteps,agent_pauses,agent_collisions,was_successful
either_agents,onion,either_agents-onion,1agent,tomato,1agent-tomato,incongruent,4,25,0,0,True
either_agents,onion,either_agents-onion,1agent,tomato,1agent-tomato,incongruent,5,25,0,0,True
either_agents,onion,either_agents-onion,1agent,tomato,1agent-tomato,incongruent,6,27,0,0,True
either_agents,onion,either_agents-onion,1agent,tomato,1agent-tomato,incongruent,7,25,0,0,True
either_agents,onion,either_agents-onion,1agent,tomato,1agent-tomato,incongruent,8,25,0,0,True
either_agents,onion,either_agents-onion,1agent,tomato,1agent-tomato,incongruent,9,25,0,0,True
either_agents,onion,either_agents-onion,1agent,tomato,1agent-tomato,incongruent,10,21,0,0,True
either_agents,onion,either_agents-onion,1agent,tomato,1agent-tomato,incongruent,11,25,0,0,True
either_agents,onion,either_agents-onion,1agent,tomato,1agent-tomato,incongruent,12,25,0,0,True
either_agents,onion,either_agents-onion,1agent,tomato,1agent-tomato,incongruent,13,23,0,0,True
either_agents,onion,either_agents-onion,1agent,tomato,1agent-tomato,incongruent,14,23,0,0,True
either_agents,onion,either_agents-onion,1agent,tomato,1agent-tomato,incongruent,15,25,0,0,True
either_agents,onion,either_agents-onion,1agent,tomato,1agent-tomato,incongruent,16,25,0,0,True
either_agents,onion,either_agents-onion,1agent,tomato,1agent-tomato,incongruent,17,23,0,0,True
either_agents,onion,either_agents-onion,1agent,tomato,1agent-tomato,incongruent,18,23,0,0,True
either_agents,onion,either_agents-onion,1agent,tomato,1agent-tomato,incongruent,19,25,0,0,True
either_agents,onion,either_agents-onion,1agent,tomato,1agent-tomato,incongruent,20,23,0,0,True
either_agents,onion,either_agents-onion,2agent,onion,2agent-onion,incongruent,1,100,3,0,False
either_agents,onion,either_agents-onion,2agent,onion,2agent-onion,incongruent,2,22,4,0,True
either_agents,onion,either_agents-onion,2agent,onion,2agent-onion,incongruent,3,16,5,0,True
either_agents,onion,either_agents-onion,2agent,onion,2agent-onion,incongruent,4,13,2,0,True
either_agents,onion,either_agents-onion,2agent,onion,2agent-onion,incongruent,5,22,2,0,True
either_agents,onion,either_agents-onion,2agent,onion,2agent-onion,incongruent,6,23,7,0,True
either_agents,onion,either_agents-onion,2agent,onion,2agent-onion,incongruent,7,13,2,0,True
either_agents,onion,either_agents-onion,2agent,onion,2agent-onion,incongruent,8,20,3,0,True
either_agents,onion,either_agents-onion,2agent,onion,2agent-onion,incongruent,9,14,3,0,True
either_agents,onion,either_agents-onion,2agent,onion,2agent-onion,incongruent,10,14,2,0,True
either_agents,onion,either_agents-onion,2agent,onion,2agent-onion,incongruent,11,100,3,0,False
either_agents,onion,either_agents-onion,2agent,onion,2agent-onion,incongruent,12,23,6,0,True
either_agents,onion,either_agents-onion,2agent,onion,2agent-onion,incongruent,13,100,4,0,False
either_agents,onion,either_agents-onion,2agent,onion,2agent-onion,incongruent,14,13,2,0,True
either_agents,onion,either_agents-onion,2agent,onion,2agent-onion,incongruent,15,100,3,0,False
either_agents,onion,either_agents-onion,2agent,onion,2agent-onion,incongruent,16,22,5,0,True
either_agents,onion,either_agents-onion,2agent,onion,2agent-onion,incongruent,17,20,2,0,True
either_agents,onion,either_agents-onion,2agent,onion,2agent-onion,incongruent,18,22,4,0,True
either_agents,onion,either_agents-onion,2agent,onion,2agent-onion,incongruent,19,14,3,0,True
either_agents,onion,either_agents-onion,2agent,onion,2agent-onion,incongruent,20,13,2,0,True
either_agents,onion,either_agents-onion,2agent,tomato,2agent-tomato,incongruent,1,15,4,0,True
either_agents,onion,either_agents-onion,2agent,tomato,2agent-tomato,incongruent,2,17,2,0,True
either_agents,onion,either_agents-onion,2agent,tomato,2agent-tomato,incongruent,3,20,8,0,True
either_agents,onion,either_agents-onion,2agent,tomato,2agent-tomato,incongruent,4,18,9,1,True
either_agents,onion,either_agents-onion,2agent,tomato,2agent-tomato,incongruent,5,15,4,0,True
either_agents,onion,either_agents-onion,2agent,tomato,2agent-tomato,incongruent,6,20,5,0,True
either_agents,onion,either_agents-onion,2agent,tomato,2agent-tomato,incongruent,7,17,5,0,True
either_agents,onion,either_agents-onion,2agent,tomato,2agent-tomato,incongruent,8,19,5,0,True
either_agents,onion,either_agents-onion,2agent,tomato,2agent-tomato,incongruent,9,18,5,0,True
either_agents,onion,either_agents-onion,2agent,tomato,2agent-tomato,incongruent,10,18,7,0,True
either_agents,onion,either_agents-onion,2agent,tomato,2agent-tomato,incongruent,11,18,7,0,True
either_agents,onion,either_agents-onion,2agent,tomato,2agent-tomato,incongruent,12,18,7,0,True
either_agents,onion,either_agents-onion,2agent,tomato,2agent-tomato,incongruent,13,19,7,0,True
either_agents,onion,either_agents-onion,2agent,tomato,2agent-tomato,incongruent,14,19,6,0,True
either_agents,onion,either_agents-onion,2agent,tomato,2agent-tomato,incongruent,15,19,8,0,True
either_agents,onion,either_agents-onion,2agent,tomato,2agent-tomato,incongruent,16,21,5,0,True
either_agents,onion,either_agents-onion,2agent,tomato,2agent-tomato,incongruent,17,16,5,0,True
either_agents,onion,either_agents-onion,2agent,tomato,2agent-tomato,incongruent,18,18,6,0,True
either_agents,onion,either_agents-onion,2agent,tomato,2agent-tomato,incongruent,19,19,5,0,True
either_agents,onion,either_agents-onion,2agent,tomato,2agent-tomato,incongruent,20,19,5,0,True
either_agents,tomato,either_agents-tomato,1agent,onion,1agent-onion,incongruent,1,27,0,0,True
either_agents,tomato,either_agents-tomato,1agent,onion,1agent-onion,incongruent,2,25,0,0,True
either_agents,tomato,either_agents-tomato,1agent,onion,1agent-onion,incongruent,3,25,0,0,True
either_agents,tomato,either_agents-tomato,1agent,onion,1agent-onion,incongruent,4,25,0,0,True
either_agents,tomato,either_agents-tomato,1agent,onion,1agent-onion,incongruent,5,25,0,0,True
either_agents,tomato,either_agents-tomato,1agent,onion,1agent-onion,incongruent,6,23,0,0,True
either_agents,tomato,either_agents-tomato,1agent,onion,1agent-onion,incongruent,7,25,0,0,True
either_agents,tomato,either_agents-tomato,1agent,onion,1agent-onion,incongruent,8,25,0,0,True
either_agents,tomato,either_agents-tomato,1agent,onion,1agent-onion,incongruent,9,23,0,0,True
either_agents,tomato,either_agents-tomato,1agent,onion,1agent-onion,incongruent,10,23,0,0,True
either_agents,tomato,either_agents-tomato,1agent,onion,1agent-onion,incongruent,11,27,0,0,True
either_agents,tomato,either_agents-tomato,1agent,onion,1agent-onion,incongruent,12,21,0,0,True
either_agents,tomato,either_agents-tomato,1agent,onion,1agent-onion,incongruent,13,23,0,0,True
either_agents,tomato,either_agents-tomato,1agent,onion,1agent-onion,incongruent,14,21,0,0,True
either_agents,tomato,either_agents-tomato,1agent,onion,1agent-onion,incongruent,15,25,0,0,True
either_agents,tomato,either_agents-tomato,1agent,onion,1agent-onion,incongruent,16,25,0,0,True
either_agents,tomato,either_agents-tomato,1agent,onion,1agent-onion,incongruent,17,23,0,0,True
either_agents,tomato,either_agents-tomato,1agent,onion,1agent-onion,incongruent,18,23,0,0,True
either_agents,tomato,either_agents-tomato,1agent,onion,1agent-onion,incongruent,19,25,0,0,True
either_agents,tomato,either_agents-tomato,1agent,onion,1agent-onion,incongruent,20,21,0,0,True
either_agents,tomato,either_agents-tomato,1agent,tomato,1agent-tomato,incongruent,1,27,0,0,True
either_agents,tomato,either_agents-tomato,1agent,tomato,1agent-tomato,incongruent,2,23,0,0,True
either_agents,tomato,either_agents-tomato,1agent,tomato,1agent-tomato,incongruent,3,25,0,0,True
either_agents,tomato,either_agents-tomato,1agent,tomato,1agent-tomato,incongruent,4,21,0,0,True
either_agents,tomato,either_agents-tomato,1agent,tomato,1agent-tomato,incongruent,5,25,0,0,True
either_agents,tomato,either_agents-tomato,1agent,tomato,1agent-tomato,incongruent,6,25,0,0,True
either_agents,tomato,either_agents-tomato,1agent,tomato,1agent-tomato,incongruent,7,25,0,0,True
either_agents,tomato,either_agents-tomato,1agent,tomato,1agent-tomato,incongruent,8,27,0,0,True
either_agents,tomato,either_agents-tomato,1agent,tomato,1agent-tomato,incongruent,9,25,0,0,True
either_agents,tomato,either_agents-tomato,1agent,tomato,1agent-tomato,incongruent,10,23,0,0,True
either_agents,tomato,either_agents-tomato,1agent,tomato,1agent-tomato,incongruent,11,25,0,0,True
either_agents,tomato,either_agents-tomato,1agent,tomato,1agent-tomato,incongruent,12,25,0,0,True
either_agents,tomato,either_agents-tomato,1agent,tomato,1agent-tomato,incongruent,13,27,0,0,True
either_agents,tomato,either_agents-tomato,1agent,tomato,1agent-tomato,incongruent,14,23,0,0,True
either_agents,tomato,either_agents-tomato,1agent,tomato,1agent-tomato,incongruent,15,21,0,0,True
either_agents,tomato,either_agents-tomato,1agent,tomato,1agent-tomato,incongruent,16,21,0,0,True
either_agents,tomato,either_agents-tomato,1agent,tomato,1agent-tomato,incongruent,17,23,0,0,True
either_agents,tomato,either_agents-tomato,1agent,tomato,1agent-tomato,incongruent,18,27,0,0,True
either_agents,tomato,either_agents-tomato,1agent,tomato,1agent-tomato,incongruent,19,25,0,0,True
either_agents,tomato,either_agents-tomato,1agent,tomato,1agent-tomato,incongruent,20,23,0,0,True
either_agents,tomato,either_agents-tomato,2agent,onion,2agent-onion,incongruent,1,15,4,0,True
either_agents,tomato,either_agents-tomato,2agent,onion,2agent-onion,incongruent,2,20,6,0,True
either_agents,tomato,either_agents-tomato,2agent,onion,2agent-onion,incongruent,3,20,8,0,True
either_agents,tomato,either_agents-tomato,2agent,onion,2agent-onion,incongruent,4,23,7,0,True
either_agents,tomato,either_agents-tomato,2agent,onion,2agent-onion,incongruent,5,15,4,0,True
either_agents,tomato,either_agents-tomato,2agent,onion,2agent-onion,incongruent,6,20,5,1,True
either_agents,tomato,either_agents-tomato,2agent,onion,2agent-onion,incongruent,7,19,7,0,True
either_agents,tomato,either_agents-tomato,2agent,onion,2agent-onion,incongruent,8,19,5,0,True
either_agents,tomato,either_agents-tomato,2agent,onion,2agent-onion,incongruent,9,15,5,0,True
either_agents,tomato,either_agents-tomato,2agent,onion,2agent-onion,incongruent,10,18,7,0,True
either_agents,tomato,either_agents-tomato,2agent,onion,2agent-onion,incongruent,11,19,5,0,True
either_agents,tomato,either_agents-tomato,2agent,onion,2agent-onion,incongruent,12,17,5,0,True
either_agents,tomato,either_agents-tomato,2agent,onion,2agent-onion,incongruent,13,19,7,0,True
either_agents,tomato,either_agents-tomato,2agent,onion,2agent-onion,incongruent,14,15,4,0,True
either_agents,tomato,either_agents-tomato,2agent,onion,2agent-onion,incongruent,15,15,5,0,True
either_agents,tomato,either_agents-tomato,2agent,onion,2agent-onion,incongruent,16,20,6,1,True
either_agents,tomato,either_agents-tomato,2agent,onion,2agent-onion,incongruent,17,16,5,0,True
either_agents,tomato,either_agents-tomato,2agent,onion,2agent-onion,incongruent,18,15,5,0,True
either_agents,tomato,either_agents-tomato,2agent,onion,2agent-onion,incongruent,19,19,5,0,True
either_agents,tomato,either_agents-tomato,2agent,onion,2agent-onion,incongruent,20,15,3,0,True
either_agents,tomato,either_agents-tomato,2agent,tomato,2agent-tomato,incongruent,1,22,5,0,True
either_agents,tomato,either_agents-tomato,2agent,tomato,2agent-tomato,incongruent,2,27,10,0,True
either_agents,tomato,either_agents-tomato,2agent,tomato,2agent-tomato,incongruent,3,22,4,0,True
either_agents,tomato,either_agents-tomato,2agent,tomato,2agent-tomato,incongruent,4,16,5,0,True
either_agents,tomato,either_agents-tomato,2agent,tomato,2agent-tomato,incongruent,5,100,156,0,False
either_agents,tomato,either_agents-tomato,2agent,tomato,2agent-tomato,incongruent,6,23,7,0,True
either_agents,tomato,either_agents-tomato,2agent,tomato,2agent-tomato,incongruent,7,17,5,0,True
either_agents,tomato,either_agents-tomato,2agent,tomato,2agent-tomato,incongruent,8,15,5,0,True
either_agents,tomato,either_agents-tomato,2agent,tomato,2agent-tomato,incongruent,9,13,3,0,True
either_agents,tomato,either_agents-tomato,2agent,tomato,2agent-tomato,incongruent,10,20,3,0,True
either_agents,tomato,either_agents-tomato,2agent,tomato,2agent-tomato,incongruent,11,22,5,0,True
either_agents,tomato,either_agents-tomato,2agent,tomato,2agent-tomato,incongruent,12,22,5,0,True
either_agents,tomato,either_agents-tomato,2agent,tomato,2agent-tomato,incongruent,13,22,4,0,True
either_agents,tomato,either_agents-tomato,2agent,tomato,2agent-tomato,incongruent,14,15,3,0,True
either_agents,tomato,either_agents-tomato,2agent,tomato,2agent-tomato,incongruent,15,28,9,0,True
either_agents,tomato,either_agents-tomato,2agent,tomato,2agent-tomato,incongruent,16,20,2,0,True
either_agents,tomato,either_agents-tomato,2agent,tomato,2agent-tomato,incongruent,17,17,5,2,True
either_agents,tomato,either_agents-tomato,2agent,tomato,2agent-tomato,incongruent,18,16,5,0,True
either_agents,tomato,either_agents-tomato,2agent,tomato,2agent-tomato,incongruent,19,14,3,0,True
either_agents,tomato,either_agents-tomato,2agent,tomato,2agent-tomato,incongruent,20,13,3,0,True
either_agents,either_recipe,either_agents-either_recipe,1agent,onion,1agent-onion,incongruent,1,29,0,0,True
either_agents,either_recipe,either_agents-either_recipe,1agent,onion,1agent-onion,incongruent,2,27,0,0,True
either_agents,either_recipe,either_agents-either_recipe,1agent,onion,1agent-onion,incongruent,3,21,0,0,True
either_agents,either_recipe,either_agents-either_recipe,1agent,onion,1agent-onion,incongruent,4,25,0,0,True
either_agents,either_recipe,either_agents-either_recipe,1agent,onion,1agent-onion,incongruent,5,29,0,0,True
either_agents,either_recipe,either_agents-either_recipe,1agent,onion,1agent-onion,incongruent,6,29,0,0,True
either_agents,either_recipe,either_agents-either_recipe,1agent,onion,1agent-onion,incongruent,7,31,0,0,True
either_agents,either_recipe,either_agents-either_recipe,1agent,onion,1agent-onion,incongruent,8,29,0,0,True
either_agents,either_recipe,either_agents-either_recipe,1agent,onion,1agent-onion,incongruent,9,23,0,0,True
either_agents,either_recipe,either_agents-either_recipe,1agent,onion,1agent-onion,incongruent,10,25,0,0,True
either_agents,either_recipe,either_agents-either_recipe,1agent,onion,1agent-onion,incongruent,11,29,0,0,True
either_agents,either_recipe,either_agents-either_recipe,1agent,onion,1agent-onion,incongruent,12,27,0,0,True
either_agents,either_recipe,either_agents-either_recipe,1agent,onion,1agent-onion,incongruent,13,27,0,0,True
either_agents,either_recipe,either_agents-either_recipe,1agent,onion,1agent-onion,incongruent,14,27,0,0,True
either_agents,either_recipe,either_agents-either_recipe,1agent,onion,1agent-onion,incongruent,15,25,0,0,True
either_agents,either_recipe,either_agents-either_recipe,1agent,onion,1agent-onion,incongruent,16,25,0,0,True
either_agents,either_recipe,either_agents-either_recipe,1agent,onion,1agent-onion,incongruent,17,27,0,0,True
either_agents,either_recipe,either_agents-either_recipe,1agent,onion,1agent-onion,incongruent,18,25,0,0,True
either_agents,either_recipe,either_agents-either_recipe,1agent,onion,1agent-onion,incongruent,19,27,0,0,True
either_agents,either_recipe,either_agents-either_recipe,1agent,onion,1agent-onion,incongruent,20,27,0,0,True
either_agents,either_recipe,either_agents-either_recipe,1agent,tomato,1agent-tomato,incongruent,1,23,0,0,True
either_agents,either_recipe,either_agents-either_recipe,1agent,tomato,1agent-tomato,incongruent,2,23,0,0,True
either_agents,either_recipe,either_agents-either_recipe,1agent,tomato,1agent-tomato,incongruent,3,23,0,0,True
either_agents,either_recipe,either_agents-either_recipe,1agent,tomato,1agent-tomato,incongruent,4,25,0,0,True
either_agents,either_recipe,either_agents-either_recipe,1agent,tomato,1agent-tomato,incongruent,5,23,0,0,True
either_agents,either_recipe,either_agents-either_recipe,1agent,tomato,1agent-tomato,incongruent,6,23,0,0,True
either_agents,either_recipe,either_agents-either_recipe,1agent,tomato,1agent-tomato,incongruent,7,23,0,0,True
either_agents,either_recipe,either_agents-either_recipe,1agent,tomato,1agent-tomato,incongruent,8,25,0,0,True
either_agents,either_recipe,either_agents-either_recipe,1agent,tomato,1agent-tomato,incongruent,9,25,0,0,True
either_agents,either_recipe,either_agents-either_recipe,1agent,tomato,1agent-tomato,incongruent,10,23,0,0,True
either_agents,either_recipe,either_agents-either_recipe,1agent,tomato,1agent-tomato,incongruent,11,27,0,0,True
either_agents,either_recipe,either_agents-either_recipe,1agent,tomato,1agent-tomato,incongruent,12,23,0,0,True
either_agents,either_recipe,either_agents-either_recipe,1agent,tomato,1agent-tomato,incongruent,13,27,0,0,True
either_agents,either_recipe,either_agents-either_recipe,1agent,tomato,1agent-tomato,incongruent,14,23,0,0,True
either_agents,either_recipe,either_agents-either_recipe,1agent,tomato,1agent-tomato,incongruent,15,23,0,0,True
either_agents,either_recipe,either_agents-either_recipe,1agent,tomato,1agent-tomato,incongruent,16,23,0,0,True
either_agents,either_recipe,either_agents-either_recipe,1agent,tomato,1agent-tomato,incongruent,17,25,0,0,True
either_agents,either_recipe,either_agents-either_recipe,1agent,tomato,1agent-tomato,incongruent,18,23,0,0,True
either_agents,either_recipe,either_agents-either_recipe,1agent,tomato,1agent-tomato,incongruent,19,23,0,0,True
either_agents,either_recipe,either_agents-either_recipe,1agent,tomato,1agent-tomato,incongruent,20,27,0,0,True
either_agents,either_recipe,either_agents-either_recipe,2agent,onion,2agent-onion,incongruent,1,19,8,0,True
either_agents,either_recipe,either_agents-either_recipe,2agent,onion,2agent-onion,incongruent,2,18,7,0,True
either_agents,either_recipe,either_agents-either_recipe,2agent,onion,2agent-onion,incongruent,3,20,7,1,True
either_agents,either_recipe,either_agents-either_recipe,2agent,onion,2agent-onion,incongruent,4,24,10,0,True
either_agents,either_recipe,either_agents-either_recipe,2agent,onion,2agent-onion,incongruent,5,22,11,0,True
either_agents,either_recipe,either_agents-either_recipe,2agent,onion,2agent-onion,incongruent,6,20,6,0,True
either_agents,either_recipe,either_agents-either_recipe,2agent,onion,2agent-onion,incongruent,7,19,7,0,True
either_agents,either_recipe,either_agents-either_recipe,2agent,onion,2agent-onion,incongruent,8,19,8,0,True
either_agents,either_recipe,either_agents-either_recipe,2agent,onion,2agent-onion,incongruent,9,19,7,0,True
either_agents,either_recipe,either_agents-either_recipe,2agent,onion,2agent-onion,incongruent,10,23,15,0,True
either_agents,either_recipe,either_agents-either_recipe,2agent,onion,2agent-onion,incongruent,11,27,14,0,True
either_agents,either_recipe,either_agents-either_recipe,2agent,onion,2agent-onion,incongruent,12,25,13,0,True
either_agents,either_recipe,either_agents-either_recipe,2agent,onion,2agent-onion,incongruent,13,23,9,0,True
either_agents,either_recipe,either_agents-either_recipe,2agent,onion,2agent-onion,incongruent,14,21,8,0,True
either_agents,either_recipe,either_agents-either_recipe,2agent,onion,2agent-onion,incongruent,15,22,11,0,True
either_agents,either_recipe,either_agents-either_recipe,2agent,onion,2agent-onion,incongruent,16,25,13,0,True
either_agents,either_recipe,either_agents-either_recipe,2agent,onion,2agent-onion,incongruent,17,19,8,0,True
either_agents,either_recipe,either_agents-either_recipe,2agent,onion,2agent-onion,incongruent,18,25,14,0,True
either_agents,either_recipe,either_agents-either_recipe,2agent,onion,2agent-onion,incongruent,19,24,8,0,True
either_agents,either_recipe,either_agents-either_recipe,2agent,onion,2agent-onion,incongruent,20,18,7,0,True
either_agents,either_recipe,either_agents-either_recipe,2agent,tomato,2agent-tomato,incongruent,1,22,5,0,True
either_agents,either_recipe,either_agents-either_recipe,2agent,tomato,2agent-tomato,incongruent,2,21,8,0,True
either_agents,either_recipe,either_agents-either_recipe,2agent,tomato,2agent-tomato,incongruent,3,24,6,0,True
either_agents,either_recipe,either_agents-either_recipe,2agent,tomato,2agent-tomato,incongruent,4,20,4,0,True
either_agents,either_recipe,either_agents-either_recipe,2agent,tomato,2agent-tomato,incongruent,5,22,9,0,True
either_agents,either_recipe,either_agents-either_recipe,2agent,tomato,2agent-tomato,incongruent,6,22,4,0,True
either_agents,either_recipe,either_agents-either_recipe,2agent,tomato,2agent-tomato,incongruent,7,22,6,0,True
either_agents,either_recipe,either_agents-either_recipe,2agent,tomato,2agent-tomato,incongruent,8,20,3,0,True
either_agents,either_recipe,either_agents-either_recipe,2agent,tomato,2agent-tomato,incongruent,9,25,11,1,True
either_agents,either_recipe,either_agents-either_recipe,2agent,tomato,2agent-tomato,incongruent,10,25,9,1,True
either_agents,either_recipe,either_agents-either_recipe,2agent,tomato,2agent-tomato,incongruent,11,21,7,0,True
either_agents,either_recipe,either_agents-either_recipe,2agent,tomato,2agent-tomato,incongruent,12,22,6,0,True
either_agents,either_recipe,either_agents-either_recipe,2agent,tomato,2agent-tomato,incongruent,13,20,7,0,True
either_agents,either_recipe,either_agents-either_recipe,2agent,tomato,2agent-tomato,incongruent,14,21,7,0,True
either_agents,either_recipe,either_agents-either_recipe,2agent,tomato,2agent-tomato,incongruent,15,22,9,0,True
either_agents,either_recipe,either_agents-either_recipe,2agent,tomato,2agent-tomato,incongruent,16,24,5,0,True
either_agents,either_recipe,either_agents-either_recipe,2agent,tomato,2agent-tomato,incongruent,17,22,9,0,True
either_agents,either_recipe,either_agents-either_recipe,2agent,tomato,2agent-tomato,incongruent,18,22,7,0,True
either_agents,either_recipe,either_agents-either_recipe,2agent,tomato,2agent-tomato,incongruent,19,27,8,3,True
either_agents,either_recipe,either_agents-either_recipe,2agent,tomato,2agent-tomato,incongruent,20,20,2,0,True
